COMP4963|5555555|Student, Fake                                     |9999/1|FAKEAA|099.99|22T2|20000122|F               
COMP9414|5221650|Yu, Nicholas                                      |3784/2|COMPSS|057.828|22T2|20021229|M
COMP6771|5209916|Wu Elizabeth, Anna Yu Hannah Christina            |3778/1|COMPAS COMPDS|083.515|22T2|20020618|F
COMP3900|5213151|Lam, Jack                                         |3762/1|COMPZ1|084.752|22T2|19840617|M
COMP1511|5282729|Gong, Thomas Yang Yiming Matthew                  |3783/1|COMPBH|063.019|22T2|20010331|M
BIOM9420|5236770|Ye Yue, Xinyu Chloe                               |3131/1|COMPDS COMPES|083.183|22T2|20031119|F
BIOM4952|5201532|Huang, Lucas Rishi                                |8543|COMPAS|084.609|22T2|19930124|M
COMP9024|5221240|Wen, Nicole Amy                                   |3782/2|COMPAS COMPSS|010.621|22T2|20000412|F
COMP9902|5247037|Yao, Vanessa Natalie Jessica                      |3764/1|MTRNAH|072.669|22T2|19990118|F
COMP1521|5290301|Xia, Muhammad Jayden                              |3791/1|COMPAH|048.980|22T2|20020809|M
GSOE9220|5230641|Zhang, Nicholas Jeremy Terry                      |8543|COMPA1|038.209|22T2|19970811|M
COMP9444|5259565|Li Daniel, Richard Yuhao Jacky                    |3778/2|SENGAH|059.262|22T2|19710321|M
DPBS1180|5284687|Ngo, Zhen Johnny                                  |3764/5|ENGGAH|083.791|22T2|19950425|M
COMP1521|5227529|Chan, Chen                                        |7001/1|MATHEH|074.096|22T2|20040706|M
ENGG1811|5240751|Mai, Paul Rahul Lachlan                           |7543|UNDL-U|039.477|22T2|19950412|M
COMP6771|5287220|Yao, Xinyu Jiayi Karen                            |3785/2|UNDL-U|065.868|22T2|20001209|F
COMP1911|5276809|Chen, Joshua Sean                                 |8543|COMPA1|057.277|22T2|20000803|M
DPBS1100|5225964|Huang, Cameron Derek Noah                         |3784/3|DPBSA1|078.226|22T2|19990629|M
ENGG1811|5230622|Lee, Jennifer Christine Chelsea                   |3785/1|COMPI1|081.729|22T2|19940627|F
COMP9414|5277221|Yang, Eric                                        |3778/1|SENGAH|060.011|22T2|20010628|M
COMP9417|5203862|Wang, Daniel Noah Haotian Owen                    |8543|COMPA1|005.954|22T2|20000807|M
COMP1010|5239829|Zhang Robert, Ryan Justin Terry Cameron           |8543|COMPA1|051.800|22T2|20030402|M
COMP6771|5292659|Guo, Karen Ashley                                 |3778/1|BINFAH|086.767|22T2|19820916|F
COMP3141|5277750|Wang, Jiayi Mia                                   |3778/3|COMPCS|085.305|22T2|19970411|F
COMP3151|5236652|Nguyen Andrew, James Jayden                       |3778/3|SENGAH|058.057|22T2|19720617|M
COMP9021|5264718|Wang, Ethan Victor Evan                           |3707/1|COMPA1|085.456|22T2|19990905|M
COMP9517|5274810|Zeng, Brian Xiang                                 |3778/1|COMPBH|076.335|22T2|19960629|M
ENGG1811|5208985|Yan, Henry                                        |3781/3|COMPI1 MTRNAH|048.877|22T2|20031004|M
COMP2511|5214370|Yang, Daniel Feng                                 |3778/1|COMPER|072.960|22T2|20040404|M
COMP2511|5289962|Yang, Zeyu Ahmed Liam                             |3778/2|DPBSA1|072.726|22T2|20030228|M
COMP2511|5235999|Zhao Jiaxin Aryan, Raymond Andrew Xinyu           |7004/1|COMPA1|076.443|22T2|19950903|M
COMP3141|5242555|Li, James Ray Derek                               |8543|COMPA1|054.820|22T2|20010824|M
DPGE1002|5239700|Yang, Angela Claire                               |3707/1|COMPA1|088.393|22T2|19980420|F
COMP6452|5213471|Guo Chelsea, Kelly Xin Jiayi                      |3707/1|COMPAS|088.903|22T2|19970527|F
COMP2521|5241531|Wei, Kevin Robert Boyang                          |3768/5|COMPA1|042.993|22T2|19980226|M
COMP9444|5274711|Nguyen, Yifei Jin                                 |3959/2|COMPBH|077.297|22T2|20000715|M
COMP3511|5264367|Liu, Alex Mark                                    |8543|COMPA1|030.801|22T2|19890729|M
COMP2511|5229877|Lin Tim, Anthony                                  |7004/1|COMPA1|055.537|22T2|20001208|M
COMP9313|5201611|Zhong, Calvin Raymond Yifei                       |3781/1|UNDL-U|065.387|22T2|19980823|M
COMP2521|5206053|Park, Joshua Haotian                              |3785/2|COMPA1 UNDL-U|064.665|22T2|19990424|M
COMP1511|5251499|Luo Thomas, Leo Joseph                            |3778/1|CVENAH|035.488|22T2|20000429|M
COMP9417|5235168|Zhang, Alex Justin Yichen Jiaxin                  |8543|COMPA1|073.461|22T2|20030814|M
DPGE1003|5219870|Ng, Paul Gary                                     |5543|DPSTO1|031.065|22T2|20020214|M
COMP9444|5214934|Wang, Joshua Caleb David                          |3785/4|COMPI1|069.094|22T2|19951005|M
COMP2521|5275673|Yang Han, Leon Jared                              |3778/3|COMPBH|048.401|22T2|19930501|M
COMP3900|5214043|Luo, Ryan Leo Marcus                              |7543|COMPA1 FINSA1|070.425|22T2|19950420|M
COMP1531|5216870|Wu, Elizabeth Sanjana                             |3764/2|DPENO1|063.383|22T2|19980118|F
COMP9414|5279021|Zhao, Xiao Gordon Haoran                          |1650|COMPSS|072.637|22T2|20000705|M
COMP3900|5295440|Yan, Evan Samuel Jerry                            |3784/2|COMPZ1|093.126|22T2|20010125|M
DPGE1002|5205967|Huynh Ian, Jiawei Brandon                         |3785/2|COMPI1|051.264|22T2|19980115|M
COMP1531|5292755|Kim, Lawrence                                     |3736/1|COMPA1 PSYCA1|097.361|22T2|20020627|M
COMP9044|5244890|Zhang, Henry                                      |3707/4|SENGAH|067.582|22T2|19920526|M
COMP9313|5268095|Wang Zhen, Andrew Peter Haoran                    |8543|COMPA1|082.404|22T2|20020912|M
DPST1021|5238539|Kong, Adrian Lawrence                             |3785/1|MATHE1|073.431|22T2|20010904|M
COMP1511|5202456|Wu Charles, Eric Zac                              |3778/3|COMPA1|067.109|22T2|19691224|M
COMP9444|5299827|Zhao, Nicole Ashley Lucy                          |7543|SENGAH|063.861|22T2|20020915|F
BIOM9660|5204203|Chen, Emily Vanessa Sophia Jiayi                  |8543|COMPA1|090.591|22T2|19990604|F
COMP1531|5298902|Jin, Sophie Yu                                    |3674/2|COMPBH|033.705|22T2|19970215|F
COMP9020|5224572|Tran, Simon Nikhil Johnny                         |3785/2|BINFAH|053.424|22T2|19930715|M
DPBS1190|5229259|Chan, Thomas Robert                               |3707/3|MTRNAH|031.948|22T2|19981217|M
COMP2041|5286077|Guo, William Yuhao Xiao                           |3789/2|COMPAS COMPSS|097.595|22T2|19980825|M
COMP9331|5256669|Islam, Jacob Stanley                              |3781/2|COMPA1 FINSA1|073.873|22T2|19940608|M
COMP1511|5200170|Yang, John Gabriel                                |3778/3|SENGAH|084.406|22T2|19960827|M
COMP3900|5294824|Chan, Jasmine                                     |3762/2|COMPI1 MATHU1|041.180|22T2|19980416|F
COMP3900|5233054|Li, Jiaqi Jenny Emily                             |8543|COMPA1|054.054|22T2|19980708|F
DPGE1001|5270348|Zhang Maria, Jiaqi Mia Hannah                     |3707/1|COMPA1|069.093|22T2|20031012|F
COMP9331|5254044|Yang, Xiang Tim Muhammad                          |3791/2|DPSTC1|045.990|22T2|20020827|M
COMP9020|5284711|Li Anthony, Daniel                                |8543|COMPA1|026.632|22T2|19980620|M
DPGE1003|5202345|Xu, Justin Ye Gabriel                             |3778/2|COMPA1|064.289|22T2|19981123|M
COMP9444|5230622|Lee, Jennifer Christine Chelsea                   |3785/1|COMPI1|081.729|22T2|19940627|F
COMP3331|5280532|Chen, Catherine Jing Melanie Yue Chloe            |8543|COMPA1|093.896|22T2|19981027|F
COMP1010|5225288|Xiao, Ricky Wei                                   |3764/2|COMPAS|065.460|22T2|19920721|M
BIOM9660|5271064|Qiu, Ashley Jiaqi Maria                           |3768/1|COMPZ1|065.104|22T2|20001206|F
COMP2511|5244746|Ng Victor Derek, Zihao Aaron                      |3736/1|COMPI1 MTRNAH|077.281|22T2|20010509|M
COMP9101|5210535|Zhang, Olivia Sanjana                             |8543|COMPCS|079.267|22T2|19960226|F
COMP2041|5294131|Sun, Emily Jessica                                |3789/1|DPBSA1|067.536|22T2|19971113|F
BIOM9420|5238649|Zhang, Brandon Jin                                |7004/1|COMPCS|069.888|22T2|20000803|M
DPGE1003|5238649|Zhang, Brandon Jin                                |7004/1|COMPCS|069.888|22T2|20000803|M
COMP1521|5265353|Liu, Alex                                         |3778/2|COMPA1|045.020|22T2|20000508|M
COMP9511|5254384|Tan, Jordan Harrison Simon Jeremy Kevin           |3764/4|COMPES|086.401|22T2|19910701|M
DPBS1170|5246628|Li, Sarah                                         |8543|COMPA1|081.029|22T2|20000903|F
COMP9417|5234234|Liang, Frank Jay                                  |3707/1|COMPCS|063.786|22T2|19930202|M
COMP1511|5265445|Zhong, Ben Jie                                    |3768/4|ELECAH|072.408|22T2|20040401|M
COMP2521|5298218|Lu, Lachlan Paul                                  |3778/2|UNDL-U|045.339|22T2|20011014|M
COMP9319|5242919|Xu, Ethan                                         |3778/1|SENGAH|074.135|22T2|19991231|M
DPST1014|5233893|Shen, Ben Peter                                   |5543|COMPA1 FINSA1|039.589|22T2|20010816|M
COMP9311|5217253|Wang Peter, James Tony                            |8543|COMPA1|073.048|22T2|19981101|M
COMP9900|5242525|Wang, Angela                                      |8543|COMPA1|060.314|22T2|19960222|F
COMP3121|5214333|Zhang, Jason                                      |3707/1|COMPA1|060.615|22T2|19900626|M
COMP3331|5272649|Shah, Ahmed                                       |1650|COMPZ1|047.685|22T2|19940519|M
COMP3511|5294918|Ly, William Muhammad                              |3674/1|COMPZ1|047.345|22T2|19980202|M
DPBS1170|5225209|Gong, Brandon Rahul Callum Lawrence               |3784/1|DPENX1|038.140|22T2|19980705|M
COMP9313|5225702|Ma Ziheng, Aditya Karan Jiawei                    |3785/2|SENGAH|089.030|22T2|19990926|M
BINF3010|5214458|Yao, Andy Terry                                   |3707/1|COMPI1|093.226|22T2|19930219|M
COMP2511|5263107|Song, Chi Roy                                     |3673/2|BIOMDS CEICAH|056.098|22T2|19830604|M
ENGG1811|5226301|Chen Christine, Christine Vanessa                 |3778/3|COMPA1|060.779|22T2|20031003|F
COMP3331|5275963|Dai Chloe, Karen Fiona                            |3588/4|GERSA1|080.019|22T2|20030321|F
COMP1511|5275171|Liu, James Thomas Noah                            |3778/1|SENGAH|038.680|22T2|20030630|M
COMP3121|5253020|Chen, Matthew Chen                                |8543|COMPA1|061.996|22T2|20010707|M
COMP9902|5214076|Nguyen, Michelle Yi Jiayi                         |1650|UNDL-U|067.762|22T2|19960106|F
COMP9414|5264935|Mai, Mohammad Xin Zheng                           |3778/2|LAWSA1|060.996|22T2|20001020|M
COMP6771|5208461|Wang, Daniel Lawrence Victor                      |8543|COMPA1|074.110|22T2|19980712|M
COMP9313|5289962|Yang, Zeyu Ahmed Liam                             |3778/2|DPBSA1|072.726|22T2|20030228|M
COMP6771|5229775|Nguyen, Sophie                                    |3778/2|COMPA1|046.060|22T2|20010227|F
COMP9044|5284780|Yu, Tim Nicolas Alex                              |8338|COMPCS|075.463|22T2|19991111|M
COMP9101|5269507|Liu, Tina                                         |3785/1|SENGAH|061.893|22T2|19970807|F
ENGG1811|5277499|Chen ., Maria                                     |3956/2|COMPBH MATHM1|073.359|22T2|20001026|F
GSOE9220|5228383|Ren Jennifer, Mia Anna                            |4515/1|DPENS1|064.464|22T2|19960525|F
COMP3121|5213655|Le, Chloe                                         |9372|MTRNAH NEURA1|093.882|22T2|20040527|F
COMP9417|5298551|Li Sophia, Elizabeth                              |8543|COMPA1|066.349|22T2|20030221|F
DPST1014|5214854|Zhang, Elizabeth                                  |8543|COMPA1|074.323|22T2|20010818|F
COMP9417|5294904|Cai, Adrian Brian                                 |3784/1|COMPSS|080.628|22T2|20031212|M
COMP9444|5221650|Yu, Nicholas                                      |3784/2|COMPSS|057.828|22T2|20021229|M
COMP2511|5214579|Tang, Justin Xin Robert                           |8543|UNDL-U|088.358|22T2|20040725|M
COMP6721|5299447|Sun, Leo Jayden Ali Jake                          |3785/1|BINFAH|076.929|22T2|19980618|M
DPBS1190|5213053|Guo, Alex Mohammed                                |3778/1|COMPA1|070.109|22T2|19990504|M
COMP1511|5224396|Hu, Anton Bryan Edwin                             |8338|FOODJH|042.755|22T2|20040308|M
COMP9444|5299785|Chen Tom, Nicholas Matthew Lawrence               |8543|COMPA1|080.196|22T2|19951024|M
COMP3141|5266628|Chan, Haoyu Hugo                                  |8543|DPBSA1|093.119|22T2|19980327|M
COMP9727|5288300|Nguyen, Ryan Steven Jasper                        |8543|COMPA1|049.555|22T2|20030224|M
COMP9313|5272547|Huang, Christopher Adam Tom                       |3707/1|COMPA1|057.797|22T2|19980802|M
COMP4601|5262047|Tan, Melanie                                      |3781/1|BINFAH|067.131|22T2|19991217|F
COMP9313|5218185|Chen, James                                       |8543|COMPA1|091.144|22T2|20030117|M
COMP3900|5271899|Wen Kelly, Xinyi Hannah Claire Xin                |3959/3|BINFAH|076.165|22T2|20020122|F
COMP6741|5219521|Lu, Jiayi Yu Tina Yue Christina Rachel            |2645|COMPSS|040.985|22T2|19860325|F
COMP3121|5203454|Wang, Hannah Lucy                                 |3778/1|COMPCS|079.124|22T2|19941202|F
COMP9024|5234482|Kim, Ryan                                         |3778/2|SENGAH|053.291|22T2|19980423|M
COMP2521|5221355|Li Wei, Matthew                                   |8543|COMPA1|089.162|22T2|19970422|M
COMP9900|5295585|Zheng, Brendan Alan                               |3502/3|COMPAS COMPCS|043.704|22T2|19950411|M
COMP9311|5219547|Chen, Michael Alex Ben                            |3707/1|COMPA1|016.035|22T2|20040305|M
COMP9900|5251794|Chen, Angela Jing                                 |8543|COMPA1|046.209|22T2|20020621|F
COMP2521|5292614|Wang, Raymond Joel Yuhao                          |3778/3|COMPCS|071.791|22T2|19970614|M
COMP2511|5298379|Wang, Richard Ray Benjamin                        |3778/2|COMPA1|058.404|22T2|20000403|M
COMP9021|5288636|Xie, Chloe                                        |3784/2|UNDL-P|050.619|22T2|20011215|F
COMP1511|5274742|Qian, Jason Roy                                   |3784/2|SENGAH|061.967|22T2|20030923|M
COMP9312|5292110|Wang, William                                     |8543|COMPA1|021.774|22T2|19990723|M
COMP9021|5285141|Qiu, Evan Joseph                                  |3674/2|DPBSA1|063.847|22T2|20020905|M
BIOM4951|5267047|Liu, Yifei                                        |3707/1|COMPBH|078.200|22T2|20001210|M
COMP2511|5280960|Xu, Christina Chloe                               |3784/3|SENGAH|034.908|22T2|19970824|F
COMP1531|5263867|Hu, Matthew Chris Yifei                           |3674/1|COMPAS|046.933|22T2|19950306|M
COMP1531|5215848|Nguyen, Nicole                                    |7003/1|COMPAS|044.057|22T2|20000325|F
DPGE1003|5200830|Lu, Jonathan Jay                                  |3707/3|COMPCS|043.367|22T2|20030613|M
COMP6443|5260969|Liu, Nicholas Derek                               |8543|COMPA1|038.776|22T2|19911020|M
COMP1511|5231535|Chen, Nicholas Danny                              |3778/3|COMPCS|033.734|22T2|20000728|M
COMP2521|5228788|Han, Paul Frank                                   |3707/2|COMPA1 MATHA1|067.681|22T2|19960704|M
COMP9517|5292440|Gupta Owen, Brandon Yichen Sam                    |3761/1|CVENRT|040.236|22T2|20031111|M
COMP3900|5275229|Song, Anthony Raymond                             |3784/3|BINFAH|032.299|22T2|20020819|M
COMP6771|5260676|Ahmed, Jeremy Mohammed                            |3762/4|MATHE1|089.070|22T2|19950419|M
DPBS1110|5252844|Ma, Yuhao Joe                                     |1650|UNDL-U|060.948|22T2|19990816|M
COMP1531|5276874|Chew, Sean Zac                                    |3435/1|BIOMBS|063.621|22T2|19970501|M
COMP2041|5206308|Fan, Jay                                          |3674/1|COMPDS|093.014|22T2|19991106|M
COMP1511|5224014|Wang, Daniel Rishi                                |8543|COMPA1|034.507|22T2|20030202|M
ENGG1811|5266107|Chen, Joshua Bill Ke                              |8543|COMPA1|026.074|22T2|20021130|M
COMP3141|5279143|Chen, Joshua Karan                                |3778/2|COMPA1|071.254|22T2|19831109|M
COMP2511|5248645|Hu, Nicholas                                      |1710|DPENG1|031.536|22T2|19961017|M
COMP3511|5278054|Yu, Henry Xavier Owen Sean                        |8543|COMPAS|079.607|22T2|19750610|M
COMP6771|5286513|Ma, Jake                                          |1650|COMPBH|040.617|22T2|19970114|M
COMP9517|5236463|Zhou, Jake                                        |3707/4|COMPA1|071.837|22T2|20030515|M
COMP9242|5231213|Wang, Jessica Alicia                              |3707/1|COMPA1|071.147|22T2|19770125|F
COMP1531|5221260|Guo, Sam                                          |1650|DPBSA1|020.180|22T2|20000416|M
BIOM9420|5276477|Liu, Eric                                         |3778/2|COMPA1|015.249|22T2|19980110|M
COMP9417|5220517|Gu, Vanessa Elizabeth                             |3782/2|DPENM1|070.950|22T2|19911116|F
COMP3141|5243299|Jain, Hugo Xinyu                                  |3784/2|DPENH1|073.898|22T2|20030617|M
COMP3121|5255741|Sun, Liam Joshua Chen Ziheng                      |3707/4|SENGAH|073.604|22T2|19921016|M
COMP3141|5223129|Wu, Nicole Angela Lucy Catherine Tina Jennifer    |3778/1|COMPA1|027.263|22T2|20031210|F
COMP3121|5291545|Kim, Sebastian                                    |3778/3|COMPER|074.099|22T2|19941024|M
COMP1511|5255870|Jin, Kelly Xinyu                                  |3762/3|COMPI1 JAPNF2|092.496|22T2|19990615|F
COMP9414|5237350|Li, Joseph Jeremy Ziheng                          |3707/2|COMPAS|079.319|22T2|20031004|M
COMP1511|5256194|Zhang Rachel, Emily Vanessa                       |7004/1|UNDL-U|058.232|22T2|19950721|F
COMP9313|5211115|Li, William Jack                                  |3707/1|COMPA1|058.861|22T2|20001219|M
COMP1531|5295011|Tan Ray, Vincent Jonathan                         |3778/3|MECHAH|027.546|22T2|20020825|M
COMP2521|5270681|Jain, Tony Justin Max                             |3785/2|COMPIS|073.877|22T2|19971107|M
COMP6443|5222894|Ma, Mark Evan Adam                                |3778/2|ENGGAH|038.174|22T2|19990407|M
COMP9020|5265792|Liu, James John Jiaqi Jordan                      |8543|COMPA1|047.506|22T2|19760219|M
COMP3900|5208566|Zhang, Sarah                                      |8543|COMPA1|043.280|22T2|19970524|F
COMP9024|5278601|Zhang, Matthew                                    |8543|COMPA1|095.887|22T2|19990527|M
COMP2511|5223689|Wang, William Yifan                               |8543|COMPA1|082.452|22T2|20010928|M
COMP2521|5287207|Zhang, Muhammad Joel Xin                          |3707/1|UNDL-U|051.580|22T2|20020630|M
BIOM4953|5272700|Liu, Joshua Brian                                 |8543|COMPA1|080.081|22T2|19920302|M
COMP3331|5248801|Tran, Wei Tao Jiaqi                               |7543|ELECAH|042.277|22T2|20010729|M
COMP1521|5272048|Leung, Rishi Raymond Zac Joel                     |3764/5|MTRNAH NEURS1|052.163|22T2|20021220|M
COMP2521|5247027|Li, Catherine Melanie                             |8543|COMPA1|020.886|22T2|20021004|F
COMP1521|5208772|Lam, Thomas Nikhil James                          |3785/1|BINFAH|057.239|22T2|19861011|M
COMP1511|5238858|Liu, Joshua Tom                                   |3707/1|COMPA1|041.283|22T2|19990227|M
DPST1022|5260985|Sun, Rui Chen Jack                                |3970/1|DPBSA1|034.467|22T2|20010306|M
COMP3141|5208694|Lee, Ethan                                        |3674/3|AEROAH|000.472|22T2|19980901|M
COMP9311|5222318|Wu, Joshua Rohan                                  |8543|COMPA1|069.381|22T2|19930905|M
COMP3141|5278583|Han, Anna Natalie Kelly                           |3778/2|BIOCG1|026.701|22T2|19800201|F
COMP2521|5242699|Wong Jerry, Daniel Will                           |3707/2|COMPAS|060.710|22T2|20000719|M
COMP9517|5288837|Liu, Nathan                                       |3707/1|COMPA1|068.776|22T2|20030116|M
COMP1511|5215674|Zhou Joshua, Cameron Jin Gabriel                  |3778/2|SENGAH|088.012|22T2|20030424|M
COMP9101|5289676|Wang, Matthew Gary                                |3778/2|COMPA1|086.221|22T2|20030608|M
COMP9312|5211333|Zhao, Rachel                                      |7004/1|DPBSA1|044.535|22T2|20030309|F
COMP9902|5250915|Zhao, Nicole                                      |3782/2|COMPA1 MECHAH|029.555|22T2|20010316|F
COMP9414|5297983|Huang Vanessa, Jiaqi Chelsea                      |3778/1|COMPCS|058.263|22T2|20000710|F
BIOM9660|5267719|Lee Ran, Patrick Chi Rishi                        |8543|COMPAS|050.686|22T2|20000430|M
COMP9323|5293045|Park Michelle, Xinyi Hannah                       |3785/4|CEICAH|070.350|22T2|20000316|F
COMP6452|5285715|Xu, Eric Jin                                      |3778/2|UNDL-U|060.775|22T2|20021011|M
BIOM1010|5255656|Huang, Yi Zihao James Edward                      |8543|COMPA1|050.187|22T2|19970813|M
COMP2511|5216647|Phan, Angus Max Zeyu                              |3785/4|BIOMBS|085.910|22T2|19990702|M
COMP3141|5262376|Zhang, Xinran Vanessa Jennifer                    |7004/1|BINFAH|077.713|22T2|19961215|F
COMP2521|5238543|Yin Peter, Jasper Oliver Harry                    |3978/3|COMPY1 ELECAH|046.546|22T2|19930126|M
COMP9313|5273356|Lau, Martin Ethan Jordan                          |8660/1|COMPIS COMPSS|055.989|22T2|19980810|M
COMP2521|5237770|Chen, Jenny                                       |3970/1|MECHAH|046.210|22T2|19910515|F
COMP9727|5295505|Lu, Brian Ethan                                   |3959/2|COMPA1 UNDL-U|032.164|22T2|20031231|M
COMP2041|5296503|Li, David Tom Mohammed                            |3707/1|COMPA1|076.084|22T2|20020517|M
DPGE1003|5210002|Chen, Alexander Benjamin                          |3778/2|COMPCS|061.028|22T2|20020301|M
COMP1531|5255197|Yan, Jordan Zachary Lawrence                      |3707/4|COMPAS|074.636|22T2|19990323|M
COMP9311|5210103|Han, Bryan Rishi Oscar                            |8750/1|COMPA1 UNDL-U|081.226|22T2|19980521|M
BIOM4951|5294469|Zhu Muhammad, Xavier Ran Christopher              |8959|COMPA1 MTRNAH|085.683|22T2|19970114|M
COMP4601|5274698|Tang Steven, Frank Liam Eric                      |3785/1|COMPAS|047.224|22T2|19990708|M
COMP3121|5232110|Xu, Nathan James                                  |8543|SENGAH|082.157|22T2|20020314|M
COMP9313|5259915|Lin, Melanie Jenny                                |3785/1|ELECAH|071.536|22T2|19921113|F
COMP9414|5269029|Guo, Jordan                                       |3962/3|GMATEH PHILE2|016.533|22T2|20000530|M
COMP9444|5221519|Li, Xavier Will                                   |3768/4|DPBSA1|034.026|22T2|20000221|M
DPBS1120|5211368|Li, Ethan David                                   |8543|COMPA1|075.920|22T2|19980719|M
COMP9020|5225000|Gu, Jesse Ricky Ian                               |3768/5|COMPA1 FINSA1|029.429|22T2|19910121|M
COMP9414|5251457|Ma, Christine Hannah Xinyu                        |3707/2|COMPZ1|045.244|22T2|20001218|F
COMP1511|5276207|Do, Feng Terry Haoran                             |7004/1|COMPSS|072.095|22T2|19710505|M
COMP9313|5250835|Huynh, Feng                                       |3956/1|UNDL-U|085.901|22T2|20000728|M
COMP9021|5273867|Zheng, Sophie Xinran Chloe Xinran                 |3673/1|COMPAS COMPSS|046.643|22T2|20010919|F
COMP2511|5217505|Liu, Elizabeth Rebecca                            |3778/2|COMPA1|014.075|22T2|20010528|F
DPBS1150|5246309|Zhang Ethan, Alex Christopher Haotian Yifei Wenbo |8543|COMPA1|092.088|22T2|20001207|M
COMP3331|5241080|Zhou, Michael Yuhao                               |3778/2|COMPCS|061.754|22T2|20000910|M
COMP2521|5246677|Lam, Liam Alexander                               |3789/1|COMPA1 MECHAH|055.033|22T2|20021022|M
COMP9414|5229878|Wong Albert, Lachlan Nathan                       |3707/4|COMPSS|050.608|22T2|20020901|M
COMP6771|5289727|Lin, Nicholas Oscar Boyang                        |3707/1|COMPA1|057.379|22T2|19990515|M
COMP1511|5223620|Zhao, Samuel Adrian                               |8543|COMPCS|033.712|22T2|19990307|M
COMP1511|5233501|Pan, Julian                                       |3784/3|DPBSA1|069.707|22T2|20020719|M
COMP1521|5291626|Li, Angela                                        |8543|COMPA1|054.166|22T2|19980704|F
BIOM1010|5226489|Qin, Andrew Oliver                                |3781/1|COMPAS|076.178|22T2|20011004|M
COMP1531|5289527|Li, Will Ali                                      |3707/1|MTRNAH|043.314|22T2|20030509|M
DPBS1140|5280250|Su, Yu Winston                                    |3789/3|COMPA1 MTRNAH|059.704|22T2|19941021|M
COMP9517|5294223|Yang, Mark Marcus                                 |3778/3|COMPCS|079.920|22T2|19890828|M
DPBS1150|5216762|Wu, Joseph Leon Ye                                |3785/1|UNDL-U|075.672|22T2|20040720|M
DPGE1002|5289573|Zhang, Sarah Rachel                               |8543|COMPA1|047.035|22T2|19700119|F
COMP4951|5248222|Zhang, Ethan Alexander                            |8543|COMPA1|071.905|22T2|20031208|M
COMP1531|5273196|Chen, Jason Ziheng                                |8543|COMPA1|038.329|22T2|20030518|M
COMP9417|5260308|Wei Harrison Thomas, Gabriel                      |3707/1|COMPSS|074.764|22T2|19980425|M
COMP2521|5233769|Wang, Xin                                         |3764/1|UNDL-U|075.859|22T2|20011001|M
COMP3121|5232076|Xu, Patrick Eric Rory                             |3707/1|COMPA1|043.747|22T2|20021210|M
BIOM9420|5234544|Sun, John Tom Danny Andrew                        |3784/1|ENGGAH|099.711|22T2|20020911|M
COMP2521|5209767|Liu, Karen Rebecca                                |3778/2|COMPA1|059.849|22T2|20030301|F
COMP1531|5265949|Wang, Eric                                        |8543|COMPA1|048.622|22T2|20031118|M
ENGG1811|5236491|Liu, Joe Gabriel                                  |3791/2|CEICAH COMPA1|049.591|22T2|19991105|M
COMP1521|5219748|Peng, Kenny Ho Jayden Ivan                        |3133/4|UNDL-U|058.597|22T2|20011201|M
COMP2041|5265949|Wang, Eric                                        |8543|COMPA1|048.622|22T2|20031118|M
COMP3141|5273868|Zhong Jack, Mohammad Martin                       |1650|UNDL-U|046.265|22T2|20031211|M
COMP9902|5257670|Huang, Joshua Mohammed William                    |3707/1|UNDL-U|078.359|22T2|20040114|M
COMP9517|5277748|Leung Luke, Thomas Rui Jacky                      |7001/1|DPBSA1|093.642|22T2|19931208|M
COMP2521|5224821|Nguyen, Sanjana                                   |3707/2|UNDL-U|067.075|22T2|20040711|F
COMP3331|5215223|Qiu, Steven Tong                                  |3789/4|MATHE1|053.735|22T2|20000611|M
COMP9101|5293910|Wu, William Andrew                                |8543|COMPA1|062.324|22T2|20010822|M
DPGE1001|5295873|Xu, Zachary Joshua Dylan Jason                    |3784/3|COMPCS|068.796|22T2|19911210|M
COMP9020|5221292|Liu Stanley, Andrew                               |8543|COMPA1|090.364|22T2|20020415|M
COMP2521|5215979|Tong Jeffrey, Jonathan Yuhao                      |3959/1|DPENX1|060.482|22T2|20000501|M
DPBS1120|5208655|Yang, Annie                                       |8543|COMPCS|050.637|22T2|19980401|F
COMP9517|5232714|Lin, Yifan Benjamin Yu                            |7004/1|MTRNAH|016.996|22T2|20021212|M
COMP1511|5273606|Li, William Yue Adrian                            |8543|COMPA1|051.172|22T2|20021127|M
COMP1511|5274984|Lee, Thomas                                       |7004/1|SENGAH|032.361|22T2|20000305|M
DPBS1170|5272290|Wang, Nicholas Ray Zihao                          |8543|COMPA1|043.962|22T2|19930402|M
COMP3511|5241824|Zhao, Nicholas                                    |3778/3|COMPA1|061.546|22T2|20020622|M
COMP9414|5230919|Ngo, Gordon Jared Ian                             |3707/1|CVENAH|075.861|22T2|19830831|M
COMP1531|5265033|Qin, Joshua Ho Jay                                |3781/2|COMPZ1|067.037|22T2|20020628|M
DPBS1150|5246105|Chen, Michael Jesse Xiang                         |8543|COMPA1|043.609|22T2|20040326|M
COMP9044|5265755|Zhu, Oliver                                       |3784/2|MTRNAH|084.409|22T2|19950101|M
COMP6452|5236293|Tao, Boyang Ye                                    |3785/2|MATHE1|078.991|22T2|19990901|M
SENG3994|5238665|Wang Jimmy, Simon Mark                            |3785/1|MTRNAH|066.361|22T2|20000918|M
DPST1091|5223947|Chen, Kelly                                       |3707/1|COMPA1|044.094|22T2|19951209|F
